	V0=0.175			
6.10504	1.15401E-05	0.740921933	0.740933473	
6.28864	1.16376E-05	0.740423323	0.740434961	
6.47496	1.17378E-05	0.740537873	0.740549611	
6.664	1.18409E-05	0.740818604	0.740830445	
6.85576	1.19471E-05	0.740644266	0.740656213	
7.05024	1.20563E-05	0.740303331	0.740315387	
7.24744	1.21688E-05	0.740715308	0.740727477	
7.44736	1.22846E-05	0.740634323	0.740646608	
7.65	1.24038E-05	0.739946451	0.739958855	
7.85536	1.25266E-05	0.739740543	0.739753069	
8.06344	1.26531E-05	0.739221107	0.73923376	
8.27424	1.27834E-05	0.738711186	0.738723969	
8.48776	1.29175E-05	0.737768052	0.73778097	
8.704	1.30559E-05	0.737513755	0.73752681	
8.92296	1.31983E-05	0.736094642	0.73610784	
9.14464	1.33452E-05	0.734573581	0.734586926	
9.36904	1.34967E-05	0.733730851	0.733744348	
9.59616	1.36528E-05	0.732115958	0.732129611	
9.826	1.38139E-05	0.730841435	0.730855249	
10.05856	1.39799E-05	0.729368722	0.729382702	
10.29384	1.41513E-05	0.727847105	0.727861256	
10.53184	1.43281E-05	0.726589453	0.726603781	
10.77256	1.45107E-05	0.725280897	0.725295408	
11.016	1.46992E-05	0.724048817	0.724063516	
11.26216	1.48938E-05	0.723053542	0.723068436	
11.51104	1.50948E-05	0.722011569	0.722026664	
11.76264	1.53026E-05	0.721443255	0.721458558	
12.01696	1.55173E-05	0.721559384	0.721574902	
12.274	1.57392E-05	0.720216757	0.720232496	
12.53376	1.59687E-05	0.722660911	0.72267688	
12.79624	1.62061E-05	0.722326531	0.722342737	
13.06144	1.64517E-05	0.723360127	0.723376579	
13.32936	1.67059E-05	0.725406851	0.725423557	
13.6	1.69691E-05	0.727220326	0.727237295	
13.87336	1.72416E-05	0.729954993	0.729972235	
14.14944	1.7524E-05	0.732676215	0.732693739	
14.42824	1.78166E-05	0.735529783	0.735547599	
14.70976	1.812E-05	0.73794049	0.73795861	
14.994	1.84347E-05	0.738881971	0.738900405	
15.28096	1.87612E-05	0.741699773	0.741718534	
15.57064	1.91E-05	0.74239064	0.74240974	
15.86304	1.94518E-05	0.743748005	0.743767457	
16.15816	1.98171E-05	0.74618028	0.746200097	
16.456	2.01966E-05	0.743902824	0.74392302	
16.75656	2.05912E-05	0.740422734	0.740443326	
17.05984	2.10018E-05	0.738250091	0.738271093	
17.36584	2.1429E-05	0.734465037	0.734486466	
17.67456	2.18736E-05	0.730627436	0.730649309	
17.986	2.23366E-05	0.722403101	0.722425438	
18.30016	2.28188E-05	0.716262239	0.716285058	
18.61704	2.33215E-05	0.707492597	0.707515919	
18.93664	2.3846E-05	0.695635706	0.695659552	
19.25896	2.43935E-05	0.684870597	0.68489499	
19.584	2.49649E-05	0.673938345	0.67396331	
19.91176	2.55615E-05	0.660275143	0.660300704	
20.24224	2.61843E-05	0.646644045	0.646670229	
20.57544	2.68342E-05	0.633830687	0.633857522	
20.91136	2.75117E-05	0.625266438	0.62529395	
21.25	2.82167E-05	0.616582828	0.616611044	
21.59136	2.89482E-05	0.605180603	0.605209551	
21.93544	2.97043E-05	0.601142218	0.601171922	
22.28224	3.04827E-05	0.594681954	0.594712436	
22.63176	3.12794E-05	0.595470336	0.595501616	
22.984	3.20918E-05	0.597839346	0.597871438	
23.33896	3.29186E-05	0.605958044	0.605990963	
23.69664	3.37649E-05	0.616900264	0.616934028	
24.05704	3.4648E-05	0.625197261	0.625231909	
24.42016	3.56055E-05	0.645295994	0.6453316	
24.786	3.6708E-05	0.66927816	0.669314868	
25.15456	3.80747E-05	0.691750405	0.69178848	
25.52584	3.98919E-05	0.715467588	0.71550748	
25.89984	4.24288E-05	0.739534922	0.739577351	
26.27656	4.605E-05	0.765563288	0.765609338	
26.656	5.12138E-05	0.794045274	0.794096487	
27.03816	5.8451E-05	0.810483428	0.810541879	
27.42304	6.83082E-05	0.827033306	0.827101615	
27.81064	8.12599E-05	0.83790156	0.83798282	
28.20096	9.75954E-05	0.831427549	0.831525145	
28.594	0.000117322	0.825363901	0.825481223	
28.98976	0.000140163	0.825634351	0.825774514	
29.38824	0.000165819	0.799322246	0.799488065	
29.78944	0.000194743	0.769976336	0.770171079	
30.19336	0.000229807	0.730770567	0.731000374	
30.6	0.000279374	0.68100635	0.681285724	
31.00936	0.000362397	0.621788881	0.622151277	
31.42144	0.000516202	0.558909838	0.559426041	
31.83624	0.00080755	0.493264455	0.494072005	
32.25376	0.001347243	0.427920315	0.429267558	
32.674	0.002308021	0.363369706	0.365677727	
33.09696	0.003944533	0.304970714	0.308915246	
33.52264	0.006613017	0.25085479	0.257467807	
33.95104	0.01078684	0.20237163	0.213158471	
34.38216	0.017062628	0.160054323	0.177116951	
34.816	0.026150668	0.125105393	0.151256061	
35.25256	0.038843074	0.095906428	0.134749502	
35.69184	0.055954175	0.072491612	0.128445788	
36.13384	0.078230652	0.054057463	0.132288114	
36.57856	0.106233593	0.040888919	0.147122511	
37.026	0.140201002	0.031293919	0.171494921	
37.47616	0.179906937	0.024538711	0.204445648	
37.92904	0.224539512	0.019928629	0.244468141	
38.38464	0.272625081	0.01520705	0.287832131	
38.84296	0.322024602	0.009829414	0.331854016	
39.304	0.370024447	0.005353143	0.37537759	
39.76776	0.413528277	0.002441645	0.415969922	
40.23424	0.449343587	0.000924204	0.450267791	
40.70344	0.474532049	0.000287954	0.474820003	
41.17536	0.486778296	0	0.486778296	
41.65	0.48471776	0	0.48471776	
42.12736	0.468163487	0	0.468163487	
42.60744	0.438185181	0	0.438185181	
43.09024	0.397013507	0	0.397013507	
43.57576	0.347779552	0	0.347779552	
44.064	0.294127087	0	0.294127087	
44.55496	0.239763297	0	0.239763297	
45.04864	0.188025497	0	0.188025497	
45.54504	0.141536373	0	0.141536373	
46.04416	0.101999176	0	0.101999176	
46.546	0.070153335	0	0.070153335	
47.05056	0.045877157	0	0.045877157	
47.55784	0.028396456	0	0.028396456	
48.06784	0.01654336	0	0.01654336	
48.58056	0.009009256	0	0.009009256	
49.096	0.004548585	0	0.004548585	
49.61416	0.002110519	0	0.002110519	
50.13504	0.000896336	0	0.000896336	
50.65864	0.000356487	0	0.000356487	
51.18496	0.000149618	0	0.000149618	
51.714	8.61311E-05	0	8.61311E-05	
52.24576	7.36338E-05	0	7.36338E-05	
52.78024	7.40491E-05	0	7.40491E-05	
53.31744	7.51529E-05	0	7.51529E-05	
53.85736	7.46503E-05	0	7.46503E-05	
54.4	7.28958E-05	0	7.28958E-05	
54.94536	7.04143E-05	0	7.04143E-05	
55.49344	6.74758E-05	0	6.74758E-05	
56.04424	6.42255E-05	0	6.42255E-05	
56.59776	6.08006E-05	0	6.08006E-05	
57.154	5.73427E-05	0	5.73427E-05	
57.71296	5.39678E-05	0	5.39678E-05	
58.27464	5.07486E-05	0	5.07486E-05	
58.83904	4.77173E-05	0	4.77173E-05	
59.40616	4.48823E-05	0	4.48823E-05	
59.976	4.22396E-05	0	4.22396E-05	
60.54856	3.97814E-05	0	3.97814E-05	
61.12384	3.74978E-05	0	3.74978E-05	
61.70184	3.5378E-05	0	3.5378E-05	
62.28256	3.34103E-05	0	3.34103E-05	
62.866	3.15833E-05	0	3.15833E-05	
63.45216	2.98856E-05	0	2.98856E-05	
64.04104	2.83069E-05	0	2.83069E-05	
64.63264	2.68375E-05	0	2.68375E-05	
65.22696	2.54686E-05	0	2.54686E-05	
65.824	2.41919E-05	0	2.41919E-05	
66.42376	2.29999E-05	0	2.29999E-05	
67.02624	2.18859E-05	0	2.18859E-05	
67.63144	2.08436E-05	0	2.08436E-05	
68.23936	1.98674E-05	0	1.98674E-05	
68.85	1.89522E-05	0	1.89522E-05	
69.46336	1.80932E-05	0	1.80932E-05	
70.07944	1.72862E-05	0	1.72862E-05	
70.69824	1.65272E-05	0	1.65272E-05	
71.31976	1.58127E-05	0	1.58127E-05	
71.944	1.51395E-05	0	1.51395E-05	
72.57096	1.45046E-05	0	1.45046E-05	
73.20064	1.39052E-05	0	1.39052E-05	
73.83304	1.33389E-05	0	1.33389E-05	
74.46816	1.28034E-05	0	1.28034E-05	
75.106	1.22966E-05	0	1.22966E-05	
75.74656	1.18164E-05	0	1.18164E-05	
76.38984	1.13614E-05	0	1.13614E-05	
77.03584	1.09296E-05	0	1.09296E-05	
77.68456	1.05196E-05	0	1.05196E-05	
78.336	1.01301E-05	0	1.01301E-05	
78.99016	9.75977E-06	0	9.75977E-06	
79.64704	9.40736E-06	0	9.40736E-06	
80.30664	9.07182E-06	0	9.07182E-06	
80.96896	8.75211E-06	0	8.75211E-06	
81.634	8.44733E-06	0	8.44733E-06	
82.30176	8.1565E-06	0	8.1565E-06	
82.97224	7.87885E-06	0	7.87885E-06	
83.64544	7.61368E-06	0	7.61368E-06	
84.32136	7.36026E-06	0	7.36026E-06	
85	7.11783E-06	0	7.11783E-06	
85.68136	6.88586E-06	0	6.88586E-06	
86.36544	6.66378E-06	0	6.66378E-06	
87.05224	6.45107E-06	0	6.45107E-06	
87.74176	6.24715E-06	0	6.24715E-06	
88.434	6.05156E-06	0	6.05156E-06	
89.12896	5.86393E-06	0	5.86393E-06	
89.82664	5.68385E-06	0	5.68385E-06	
90.52704	5.51081E-06	0	5.51081E-06	
91.23016	5.34456E-06	0	5.34456E-06	
91.936	5.18477E-06	0	5.18477E-06	
92.64456	5.03105E-06	0	5.03105E-06	
93.35584	4.88308E-06	0	4.88308E-06	
94.06984	4.74067E-06	0	4.74067E-06	
94.78656	4.6035E-06	0	4.6035E-06	
95.506	4.47136E-06	0	4.47136E-06	
96.22816	4.34394E-06	0	4.34394E-06	
96.95304	4.22105E-06	0	4.22105E-06	
97.68064	4.10248E-06	0	4.10248E-06	
98.41096	3.98805E-06	0	3.98805E-06	
99.144	3.87749E-06	0	3.87749E-06	
99.87976	3.77075E-06	0	3.77075E-06	
100.61824	3.66763E-06	0	3.66763E-06	
101.35944	3.56786E-06	0	3.56786E-06	
102.10336	3.47139E-06	0	3.47139E-06	
102.85	3.37803E-06	0	3.37803E-06	
103.59936	3.2877E-06	0	3.2877E-06	
104.35144	3.20021E-06	0	3.20021E-06	
105.10624	3.11543E-06	0	3.11543E-06	
105.86376	3.03331E-06	0	3.03331E-06	
106.624	2.95371E-06	0	2.95371E-06	
107.38696	2.87656E-06	0	2.87656E-06	
108.15264	2.80167E-06	0	2.80167E-06	
108.92104	2.72898E-06	0	2.72898E-06	
109.69216	2.65842E-06	0	2.65842E-06	
110.466	2.58993E-06	0	2.58993E-06	
111.24256	2.52338E-06	0	2.52338E-06	
112.02184	2.4587E-06	0	2.4587E-06	
112.80384	2.39583E-06	0	2.39583E-06	
113.58856	2.3347E-06	0	2.3347E-06	
114.376	2.27526E-06	0	2.27526E-06	
0	8.86609E-06	0.717315981	0.717324847	
0.00136	8.87159E-06	0.754439904	0.754448776	
0.00544	8.87786E-06	0.754193294	0.754202172	
0.01224	8.88504E-06	0.753971227	0.753980112	
0.02176	8.89306E-06	0.753792085	0.753800978	
0.034	8.90192E-06	0.753584151	0.753593053	
0.04896	8.91169E-06	0.753284965	0.753293876	
0.06664	8.92229E-06	0.753007829	0.753016752	
0.08704	8.93374E-06	0.752789977	0.752798911	
0.11016	8.94609E-06	0.752465565	0.752474511	
0.136	8.95935E-06	0.75200464	0.7520136	
0.16456	8.97352E-06	0.751533912	0.751542886	
0.19584	8.98852E-06	0.751221836	0.751230825	
0.22984	9.00449E-06	0.750922492	0.750931496	
0.26656	9.02137E-06	0.750228098	0.750237119	
0.306	9.03916E-06	0.749658807	0.749667846	
0.34816	9.05792E-06	0.748774497	0.748783555	
0.39304	9.07764E-06	0.748713116	0.748722193	
0.44064	9.09827E-06	0.748631099	0.748640198	
0.49096	9.11994E-06	0.747963162	0.747972282	
0.544	9.14251E-06	0.747382142	0.747391285	
0.59976	9.16612E-06	0.746538633	0.746547799	
0.65824	9.19076E-06	0.746762955	0.746772146	
0.71944	9.21643E-06	0.747661308	0.747670524	
0.78336	9.24314E-06	0.748106248	0.748115491	
0.85	9.27089E-06	0.74817925	0.748188521	
0.91936	9.29974E-06	0.747188209	0.747197508	
0.99144	9.32962E-06	0.746372333	0.746381662	
1.06624	9.36066E-06	0.746058689	0.74606805	
1.14376	9.39287E-06	0.745746127	0.74575552	
1.224	9.42617E-06	0.746373758	0.746383184	
1.30696	9.46065E-06	0.746708815	0.746718276	
1.39264	9.49628E-06	0.747626679	0.747636176	
1.48104	9.53321E-06	0.748697674	0.748707207	
1.57216	9.57131E-06	0.748551712	0.748561283	
1.666	9.61069E-06	0.753122032	0.753131643	
1.76256	9.65137E-06	0.753096227	0.753105878	
1.86184	9.69335E-06	0.753909593	0.753919286	
1.96384	9.73661E-06	0.75396004	0.753969777	
2.06856	9.7813E-06	0.753954682	0.753964464	
2.176	9.82735E-06	0.755859603	0.75586943	
2.28616	9.87482E-06	0.753664245	0.75367412	
2.39904	9.92378E-06	0.754796143	0.754806067	
2.51464	9.97417E-06	0.754812708	0.754822683	
2.63296	1.00262E-05	0.753451767	0.753461793	
2.754	1.00797E-05	0.753248768	0.753258848	
2.87776	1.01348E-05	0.752763958	0.752774092	
3.00424	1.01915E-05	0.752041324	0.752051515	
3.13344	1.02499E-05	0.752789466	0.752799716	
3.26536	1.031E-05	0.751078531	0.751088841	
3.4	1.03719E-05	0.748508729	0.748519101	
3.53736	1.04355E-05	0.748478238	0.748488673	
3.67744	1.0501E-05	0.750432429	0.75044293	
3.82024	1.05685E-05	0.750437971	0.750448539	
3.96576	1.06378E-05	0.748691217	0.748701855	
4.114	1.07092E-05	0.745960241	0.74597095	
4.26496	1.07826E-05	0.745444619	0.745455402	
4.41864	1.08581E-05	0.74538217	0.745393029	
4.57504	1.09359E-05	0.74663004	0.746640976	
4.73416	1.10158E-05	0.747748863	0.747759879	
4.896	1.1098E-05	0.746430689	0.746441787	
5.06056	1.11826E-05	0.744755543	0.744766726	
5.22784	1.12697E-05	0.74414812	0.74415939	
5.39784	1.13592E-05	0.744548624	0.744559984	
5.57056	1.14514E-05	0.745224784	0.745236235	
5.746	1.15463E-05	0.745033837	0.745045383	
5.92416	1.16438E-05	0.745121283	0.745132927	
6.10504	1.17442E-05	0.744887899	0.744899644	
6.28864	1.18475E-05	0.744356668	0.744368516	
6.47496	1.19539E-05	0.744409082	0.744421036	
6.664	1.20634E-05	0.744640674	0.744652737	
6.85576	1.21761E-05	0.74434322	0.744355396	
7.05024	1.2292E-05	0.743846055	0.743858347	
7.24744	1.24116E-05	0.744205266	0.744217678	
7.44736	1.25346E-05	0.744036383	0.744048917	
7.65	1.26613E-05	0.743201067	0.743213729	
7.85536	1.27918E-05	0.742830868	0.74284366	
8.06344	1.29263E-05	0.74213794	0.742150867	
8.27424	1.30649E-05	0.741471314	0.741484379	
8.48776	1.32077E-05	0.740454003	0.74046721	
8.704	1.33549E-05	0.740077125	0.74009048	
8.92296	1.35066E-05	0.738455962	0.738469469	
9.14464	1.36632E-05	0.736685392	0.736699056	
9.36904	1.38245E-05	0.735724701	0.735738525	
9.59616	1.39911E-05	0.73399261	0.734006601	
9.826	1.41628E-05	0.732556998	0.73257116	
10.05856	1.43401E-05	0.731018733	0.731033073	
10.29384	1.45231E-05	0.729449644	0.729464167	
10.53184	1.4712E-05	0.728138987	0.728153699	
10.77256	1.49072E-05	0.726796932	0.726811839	
11.016	1.51087E-05	0.725542955	0.725558064	
11.26216	1.5317E-05	0.724674117	0.724689434	
11.51104	1.55323E-05	0.723607023	0.723622555	
11.76264	1.57548E-05	0.723166651	0.723182406	
12.01696	1.59849E-05	0.72338976	0.723405745	
12.274	1.6223E-05	0.722061332	0.722077555	
12.53376	1.64693E-05	0.724783125	0.724799594	
12.79624	1.67243E-05	0.72453055	0.724547274	
13.06144	1.69882E-05	0.725661646	0.725678634	
13.32936	1.72617E-05	0.727992038	0.7280093	
13.6	1.7545E-05	0.729964275	0.72998182	
13.87336	1.78386E-05	0.732808368	0.732826207	
14.14944	1.81429E-05	0.735677269	0.735695412	
14.42824	1.84587E-05	0.73860236	0.738620818	
14.70976	1.87863E-05	0.740925979	0.740944766	
14.994	1.91263E-05	0.741777931	0.741797057	
15.28096	1.94795E-05	0.744530381	0.744549861	
15.57064	1.98462E-05	0.744843834	0.744863681	
15.86304	2.02273E-05	0.745956857	0.745977085	
16.15816	2.06235E-05	0.748289472	0.748310095	
16.456	2.10355E-05	0.745421863	0.745442899	
16.75656	2.14645E-05	0.741326792	0.741348256	
17.05984	2.1911E-05	0.73870841	0.738730321	
17.36584	2.23761E-05	0.734353686	0.734376062	
17.67456	2.28605E-05	0.730053259	0.730076119	
17.986	2.33654E-05	0.720945898	0.720969263	
18.30016	2.38918E-05	0.714269884	0.714293776	
18.61704	2.44411E-05	0.704866607	0.704891048	
18.93664	2.50144E-05	0.692569843	0.692594858	
19.25896	2.5613E-05	0.681169967	0.68119558	
19.584	2.62378E-05	0.669883267	0.669909504	
19.91176	2.68901E-05	0.655977949	0.65600484	
20.24224	2.7571E-05	0.642255769	0.64228334	
20.57544	2.82816E-05	0.629229432	0.629257714	
20.91136	2.90227E-05	0.62097255	0.621001573	
21.25	2.97954E-05	0.612625803	0.612655599	
21.59136	3.0601E-05	0.6017745	0.601805101	
21.93544	3.14411E-05	0.598368121	0.598399562	
22.28224	3.23191E-05	0.592533492	0.592565811	
22.63176	3.32405E-05	0.593950487	0.593983728	
22.984	3.42157E-05	0.597656746	0.597690962	
23.33896	3.5262E-05	0.60665183	0.606687092	
23.69664	3.64077E-05	0.618768285	0.618804693	
24.05704	3.76973E-05	0.627914364	0.627952062	
24.42016	3.91962E-05	0.649301038	0.649340234	
24.786	4.09965E-05	0.674395895	0.674436891	
25.15456	4.32207E-05	0.697476865	0.697520086	
25.52584	4.60228E-05	0.721707422	0.721753444	
25.89984	4.95783E-05	0.746115586	0.746165165	
26.27656	5.40653E-05	0.772277923	0.772331988	
26.656	5.96259E-05	0.800554465	0.800614091	
27.03816	6.63125E-05	0.81653609	0.816602402	
27.42304	7.40098E-05	0.832421023	0.832495033	
27.81064	8.23572E-05	0.842298381	0.842380739	
28.20096	9.07036E-05	0.834338088	0.834428792	
28.594	9.8159E-05	0.827113766	0.827211925	
28.98976	0.000103862	0.826267136	0.826370997	
29.38824	0.00010765	0.798621072	0.798728721	
29.78944	0.000111397	0.767655268	0.767766665	
30.19336	0.000121383	0.726698782	0.726820165	
30.6	0.000152139	0.67540609	0.675558229	
31.00936	0.000232268	0.614754335	0.614986603	
31.42144	0.000412733	0.550591897	0.551004631	
31.83624	0.000777939	0.483683637	0.484461576	
32.25376	0.001459642	0.417394198	0.418853839	
32.674	0.002653152	0.352227786	0.354880938	
33.09696	0.004634506	0.293371847	0.298006353	
33.52264	0.007776259	0.23915392	0.246930179	
33.95104	0.012558384	0.190817592	0.203375976	
34.38216	0.019569632	0.149068442	0.168638074	
34.816	0.029493995	0.114948713	0.144442707	
35.25256	0.043076887	0.086857176	0.129934064	
35.69184	0.061066643	0.064770267	0.12583691	
36.13384	0.084129631	0.047745455	0.131875087	
36.57856	0.112741331	0.035846774	0.148588105	
37.026	0.147061064	0.027438029	0.174499093	
37.47616	0.18680475	0.021711016	0.208515766	
37.92904	0.231135189	0.017922377	0.249057566	
38.38464	0.278594109	0.013953088	0.292547197	
38.84296	0.327099238	0.009211175	0.336310414	
39.304	0.374027232	0.00511907	0.379146302	
39.76776	0.416389593	0.002370667	0.41876026	
40.23424	0.451098067	0.000906346	0.452004413	
40.70344	0.475293403	0.000284245	0.475577647	
41.17536	0.486697885	0	0.486697885	
41.65	0.483937193	0	0.483937193	
42.12736	0.466774194	0	0.466774194	
42.60744	0.436206917	0	0.436206917	
43.09024	0.394399037	0	0.394399037	
43.57576	0.344445254	0	0.344445254	
44.064	0.290001163	0	0.290001163	
44.55496	0.234837241	0	0.234837241	
45.04864	0.182392632	0	0.182392632	
45.54504	0.135404537	0	0.135404537	
46.04416	0.095672204	0	0.095672204	
46.546	0.063985447	0	0.063985447	
47.05056	0.040212553	0	0.040212553	
47.55784	0.023510609	0	0.023510609	
48.06784	0.01260135	0	0.01260135	
48.58056	0.006050591	0	0.006050591	
49.096	0.002499607	0	0.002499607	
49.61416	0.000817655	0	0.000817655	
50.13504	0.000168676	0	0.000168676	
50.65864	5.67555E-06	0	5.67555E-06	
51.18496	1.82584E-05	0	1.82584E-05	
51.714	6.11198E-05	0	6.11198E-05	
52.24576	8.59107E-05	0	8.59107E-05	
52.78024	8.94986E-05	0	8.94986E-05	
53.31744	8.22435E-05	0	8.22435E-05	
53.85736	7.32387E-05	0	7.32387E-05	
54.4	6.65043E-05	0	6.65043E-05	
54.94536	6.2268E-05	0	6.2268E-05	
55.49344	5.93201E-05	0	5.93201E-05	
56.04424	5.659E-05	0	5.659E-05	
56.59776	5.36447E-05	0	5.36447E-05	
57.154	5.05309E-05	0	5.05309E-05	
57.71296	4.74541E-05	0	4.74541E-05	
58.27464	4.45683E-05	0	4.45683E-05	
58.83904	4.19225E-05	0	4.19225E-05	
59.40616	3.9498E-05	0	3.9498E-05	
59.976	3.7258E-05	0	3.7258E-05	
60.54856	3.51749E-05	0	3.51749E-05	
61.12384	3.32344E-05	0	3.32344E-05	
61.70184	3.14282E-05	0	3.14282E-05	
62.28256	2.97485E-05	0	2.97485E-05	
62.866	2.81862E-05	0	2.81862E-05	
63.45216	2.67318E-05	0	2.67318E-05	
64.04104	2.53759E-05	0	2.53759E-05	
64.63264	2.41106E-05	0	2.41106E-05	
65.22696	2.29286E-05	0	2.29286E-05	
65.824	2.18231E-05	0	2.18231E-05	
66.42376	2.07885E-05	0	2.07885E-05	
67.02624	1.9819E-05	0	1.9819E-05	
67.63144	1.89097E-05	0	1.89097E-05	
68.23936	1.80558E-05	0	1.80558E-05	
68.85	1.72534E-05	0	1.72534E-05	
69.46336	1.64985E-05	0	1.64985E-05	
70.07944	1.57877E-05	0	1.57877E-05	
70.69824	1.51177E-05	0	1.51177E-05	
71.31976	1.44857E-05	0	1.44857E-05	
71.944	1.38889E-05	0	1.38889E-05	
72.57096	1.33249E-05	0	1.33249E-05	
73.20064	1.27915E-05	0	1.27915E-05	
73.83304	1.22865E-05	0	1.22865E-05	
74.46816	1.18081E-05	0	1.18081E-05	
75.106	1.13545E-05	0	1.13545E-05	
75.74656	1.09241E-05	0	1.09241E-05	
76.38984	1.05154E-05	0	1.05154E-05	
77.03584	1.01271E-05	0	1.01271E-05	
77.68456	9.75776E-06	0	9.75776E-06	
78.336	9.40632E-06	0	9.40632E-06	
78.99016	9.07169E-06	0	9.07169E-06	
79.64704	8.75278E-06	0	8.75278E-06	
80.30664	8.44868E-06	0	8.44868E-06	
80.96896	8.15861E-06	0	8.15861E-06	
81.634	7.88161E-06	0	7.88161E-06	
82.30176	7.61702E-06	0	7.61702E-06	
82.97224	7.36408E-06	0	7.36408E-06	
83.64544	7.1222E-06	0	7.1222E-06	
84.32136	6.89072E-06	0	6.89072E-06	
85	6.66908E-06	0	6.66908E-06	
85.68136	6.45676E-06	0	6.45676E-06	
86.36544	6.25329E-06	0	6.25329E-06	
87.05224	6.0581E-06	0	6.0581E-06	
87.74176	5.8708E-06	0	5.8708E-06	
88.434	5.691E-06	0	5.691E-06	
89.12896	5.51832E-06	0	5.51832E-06	
89.82664	5.35243E-06	0	5.35243E-06	
90.52704	5.19288E-06	0	5.19288E-06	
91.23016	5.03947E-06	0	5.03947E-06	
91.936	4.89182E-06	0	4.89182E-06	
92.64456	4.74966E-06	0	4.74966E-06	
93.35584	4.61274E-06	0	4.61274E-06	
94.06984	4.48081E-06	0	4.48081E-06	
94.78656	4.35366E-06	0	4.35366E-06	
95.506	4.23103E-06	0	4.23103E-06	
96.22816	4.11268E-06	0	4.11268E-06	
96.95304	3.99846E-06	0	3.99846E-06	
97.68064	3.88819E-06	0	3.88819E-06	
98.41096	3.78167E-06	0	3.78167E-06	
99.144	3.67871E-06	0	3.67871E-06	
99.87976	3.57917E-06	0	3.57917E-06	
100.61824	3.48287E-06	0	3.48287E-06	
101.35944	3.38974E-06	0	3.38974E-06	
102.10336	3.29965E-06	0	3.29965E-06	
102.85	3.21234E-06	0	3.21234E-06	
103.59936	3.12781E-06	0	3.12781E-06	
104.35144	3.04587E-06	0	3.04587E-06	
105.10624	2.96651E-06	0	2.96651E-06	
